uid,label,disaster_type,pre_image,post_image,xmin,ymin,xmax,ymax,area
0d4b312b-ef7e-43cd-937a-4a1bab2a1ad8,major-damage,flooding,hurricane-harvey_00000137_pre_disaster.png,hurricane-harvey_00000137_post_disaster.png,392,425,420,479,1512
9bcd069e-f179-474e-95de-aaef42af0f0f,major-damage,flooding,hurricane-harvey_00000408_pre_disaster.png,hurricane-harvey_00000408_post_disaster.png,654,984,703,1018,1666
80ab118d-8c69-4b47-8a0b-57983a994900,major-damage,flooding,hurricane-harvey_00000472_pre_disaster.png,hurricane-harvey_00000472_post_disaster.png,14,864,52,908,1672
4652f9cc-e7b5-47d9-ad0d-4013db1f2d38,major-damage,wind,hurricane-michael_00000287_pre_disaster.png,hurricane-michael_00000287_post_disaster.png,732,115,762,152,1110
a5bb804c-5ef8-4d01-82bd-4927a3edca1f,major-damage,flooding,hurricane-harvey_00000101_pre_disaster.png,hurricane-harvey_00000101_post_disaster.png,135,903,194,948,2655
89289c5b-76e0-46d8-b63c-3ed6e33aa56f,major-damage,flooding,hurricane-harvey_00000473_pre_disaster.png,hurricane-harvey_00000473_post_disaster.png,704,45,743,87,1638
3d0b4c85-effc-4727-a549-49852207d6db,major-damage,flooding,hurricane-harvey_00000001_pre_disaster.png,hurricane-harvey_00000001_post_disaster.png,630,512,690,585,4380
cfcf2a45-0916-4d8f-9f36-7f9c1e63e81b,major-damage,wind,hurricane-michael_00000271_pre_disaster.png,hurricane-michael_00000271_post_disaster.png,399,679,429,720,1230
e150e4f3-9405-4058-bf69-221c5ee1112a,major-damage,flooding,hurricane-harvey_00000506_pre_disaster.png,hurricane-harvey_00000506_post_disaster.png,929,367,981,401,1768
7548a1e5-cb4e-4dae-a003-c94920e6f2c2,major-damage,flooding,hurricane-harvey_00000491_pre_disaster.png,hurricane-harvey_00000491_post_disaster.png,561,345,619,378,1914
174c59dd-3356-483f-b75a-b60f86917267,major-damage,flooding,hurricane-harvey_00000137_pre_disaster.png,hurricane-harvey_00000137_post_disaster.png,538,0,579,26,1066
dc7c1e83-53f1-4ff2-b939-503ed257d859,major-damage,flooding,hurricane-harvey_00000496_pre_disaster.png,hurricane-harvey_00000496_post_disaster.png,932,8,964,46,1216
f0014e3b-7c66-4998-a332-1c0cedafbef9,major-damage,wind,hurricane-matthew_00000302_pre_disaster.png,hurricane-matthew_00000302_post_disaster.png,817,197,867,248,2550
45b86890-2f5c-4f4c-99af-4c1fd0e37763,major-damage,wind,hurricane-michael_00000136_pre_disaster.png,hurricane-michael_00000136_post_disaster.png,608,134,663,183,2695
948cc209-d6bb-40f8-bcd6-5ebcd1e81808,major-damage,flooding,hurricane-harvey_00000123_pre_disaster.png,hurricane-harvey_00000123_post_disaster.png,507,13,537,49,1080
1def38cb-144a-4f83-96c7-e0de41183c40,major-damage,flooding,hurricane-harvey_00000109_pre_disaster.png,hurricane-harvey_00000109_post_disaster.png,144,300,184,337,1480
0d404923-d85b-4c9c-9ca3-95de07b55e6b,major-damage,flooding,hurricane-harvey_00000336_pre_disaster.png,hurricane-harvey_00000336_post_disaster.png,380,131,451,192,4331
17b446ba-25fb-44a7-9286-7342a6cdb8d6,major-damage,flooding,hurricane-harvey_00000398_pre_disaster.png,hurricane-harvey_00000398_post_disaster.png,923,664,1022,735,7029
f3e91d95-cb18-4195-a3ba-10a5a8c1c0d0,major-damage,wind,hurricane-michael_00000199_pre_disaster.png,hurricane-michael_00000199_post_disaster.png,262,203,314,252,2548
15069a78-db55-4840-97db-5752540cd7c8,major-damage,flooding,hurricane-harvey_00000333_pre_disaster.png,hurricane-harvey_00000333_post_disaster.png,470,11,523,57,2438
ecb79a9b-9d32-4d3b-abe1-caf87c0cf04b,major-damage,flooding,hurricane-florence_00000410_pre_disaster.png,hurricane-florence_00000410_post_disaster.png,89,30,144,97,3685
b343737d-ebf6-4707-b25b-6e84bb12e61b,major-damage,flooding,hurricane-harvey_00000492_pre_disaster.png,hurricane-harvey_00000492_post_disaster.png,880,323,934,367,2376
d3094787-5a7f-4d7a-bcb3-2b9deec43768,major-damage,flooding,hurricane-florence_00000018_pre_disaster.png,hurricane-florence_00000018_post_disaster.png,187,775,225,807,1216
c4277557-d0f0-475a-b88e-39b0373c3d44,major-damage,flooding,hurricane-harvey_00000145_pre_disaster.png,hurricane-harvey_00000145_post_disaster.png,593,500,637,533,1452
eacaadb6-dc58-4f09-a326-1d14391b3ef0,major-damage,flooding,hurricane-harvey_00000147_pre_disaster.png,hurricane-harvey_00000147_post_disaster.png,317,485,341,539,1296
fa98a9f0-1873-4382-85c8-ecd51cc22925,major-damage,flooding,midwest-flooding_00000172_pre_disaster.png,midwest-flooding_00000172_post_disaster.png,125,741,164,774,1287
9c7bd403-009a-405f-9139-9822a066ff76,major-damage,wind,hurricane-michael_00000315_pre_disaster.png,hurricane-michael_00000315_post_disaster.png,663,961,698,1009,1680
2ce255c2-0615-44e5-84fe-e3635fdf8623,major-damage,flooding,hurricane-harvey_00000146_pre_disaster.png,hurricane-harvey_00000146_post_disaster.png,516,260,556,302,1680
918c68af-efdb-48c2-9965-9cc4ae54f5b4,major-damage,flooding,hurricane-harvey_00000491_pre_disaster.png,hurricane-harvey_00000491_post_disaster.png,733,241,779,282,1886
c8c76aeb-9724-40e8-b0c6-9f817f3e0fcd,major-damage,flooding,hurricane-harvey_00000365_pre_disaster.png,hurricane-harvey_00000365_post_disaster.png,988,643,1022,675,1088
db3cae03-2f38-4e19-b8ab-371d7e3157f4,major-damage,flooding,hurricane-harvey_00000473_pre_disaster.png,hurricane-harvey_00000473_post_disaster.png,658,0,705,23,1081
acfcf464-13ff-4cfe-a49f-d0f0af5e4246,major-damage,flooding,hurricane-harvey_00000317_pre_disaster.png,hurricane-harvey_00000317_post_disaster.png,294,527,334,566,1560
f24f779e-fdfa-44e0-ba1a-042cf8414de2,major-damage,wind,hurricane-michael_00000119_pre_disaster.png,hurricane-michael_00000119_post_disaster.png,934,496,973,534,1482
10275c09-aa1d-44ae-907f-3574c9a442a0,major-damage,flooding,hurricane-harvey_00000358_pre_disaster.png,hurricane-harvey_00000358_post_disaster.png,866,425,907,479,2214
96bda1ff-e0e3-40e7-a6af-384669d6cea1,major-damage,flooding,hurricane-harvey_00000132_pre_disaster.png,hurricane-harvey_00000132_post_disaster.png,114,77,160,119,1932
33f44b35-e6cf-406c-8e7f-50a20133bd08,major-damage,flooding,hurricane-harvey_00000410_pre_disaster.png,hurricane-harvey_00000410_post_disaster.png,202,0,250,50,2400
c8435f89-6a33-4a18-b82c-46790aec64f0,major-damage,flooding,hurricane-harvey_00000026_pre_disaster.png,hurricane-harvey_00000026_post_disaster.png,931,197,990,238,2419
db64c88f-7e04-4abf-b41c-9a53d210a88e,major-damage,flooding,hurricane-harvey_00000141_pre_disaster.png,hurricane-harvey_00000141_post_disaster.png,119,13,157,41,1064
df5c782e-0237-4348-9857-16c0e2cc4780,major-damage,flooding,hurricane-harvey_00000419_pre_disaster.png,hurricane-harvey_00000419_post_disaster.png,819,490,873,548,3132
0a512bb4-9793-46c5-92d5-5eaa2eb4f542,major-damage,flooding,hurricane-harvey_00000502_pre_disaster.png,hurricane-harvey_00000502_post_disaster.png,664,223,703,259,1404
762cc80e-bff2-4346-9cd1-e239718c599b,major-damage,wind,hurricane-michael_00000236_pre_disaster.png,hurricane-michael_00000236_post_disaster.png,819,395,868,426,1519
f2b6f975-7cd0-4224-8c09-6dff4898790b,major-damage,flooding,hurricane-harvey_00000109_pre_disaster.png,hurricane-harvey_00000109_post_disaster.png,81,59,119,99,1520
0aa07cde-6a9e-4de7-b59a-549246f1f3f7,major-damage,flooding,hurricane-harvey_00000212_pre_disaster.png,hurricane-harvey_00000212_post_disaster.png,193,723,233,755,1280
78e69f68-641f-4b02-ad19-ff1bfbe6c799,major-damage,flooding,hurricane-harvey_00000104_pre_disaster.png,hurricane-harvey_00000104_post_disaster.png,108,811,161,854,2279
69f6e7ee-6072-440a-af2e-eb8e5b415d3f,major-damage,flooding,hurricane-harvey_00000473_pre_disaster.png,hurricane-harvey_00000473_post_disaster.png,565,618,603,656,1444
5a90c472-90e7-41e2-be86-0d05b707e652,major-damage,flooding,hurricane-florence_00000407_pre_disaster.png,hurricane-florence_00000407_post_disaster.png,468,59,517,118,2891
8da6d608-02ba-4d41-b4f9-9b59960ce580,major-damage,flooding,hurricane-harvey_00000455_pre_disaster.png,hurricane-harvey_00000455_post_disaster.png,832,263,857,312,1225
01da05ea-b731-448c-8432-b25ed10db2b9,major-damage,flooding,hurricane-harvey_00000115_pre_disaster.png,hurricane-harvey_00000115_post_disaster.png,62,806,116,843,1998
cced427e-4e3f-45fb-8b84-c2c268ed02dc,major-damage,flooding,hurricane-harvey_00000238_pre_disaster.png,hurricane-harvey_00000238_post_disaster.png,493,614,547,674,3240
c3da7534-796b-4656-8ab0-5e0ec3662b86,major-damage,tsunami,palu-tsunami_00000136_pre_disaster.png,palu-tsunami_00000136_post_disaster.png,260,602,300,639,1480
87f83763-cddf-4305-9958-f74b50e69af8,major-damage,flooding,hurricane-harvey_00000391_pre_disaster.png,hurricane-harvey_00000391_post_disaster.png,180,149,211,190,1271
9f5b45b3-e7c5-4df0-87ab-2eff049921bc,major-damage,flooding,hurricane-harvey_00000437_pre_disaster.png,hurricane-harvey_00000437_post_disaster.png,191,607,235,650,1892
85886f4e-b598-47d7-96ef-b9969372b808,major-damage,flooding,hurricane-harvey_00000145_pre_disaster.png,hurricane-harvey_00000145_post_disaster.png,795,735,830,781,1610
9e3e5d3b-65d6-4eec-b150-c1b21f859d82,major-damage,flooding,hurricane-harvey_00000077_pre_disaster.png,hurricane-harvey_00000077_post_disaster.png,853,709,886,749,1320
95fc2c49-e28d-4e50-8ec5-e8ef96739eae,major-damage,flooding,hurricane-florence_00000459_pre_disaster.png,hurricane-florence_00000459_post_disaster.png,531,110,586,168,3190
96ade7fc-ebdd-428f-80a9-6f187cbbd4d7,major-damage,wind,hurricane-matthew_00000158_pre_disaster.png,hurricane-matthew_00000158_post_disaster.png,198,298,222,341,1032
d2f23277-e819-454b-b378-0be313f56c5c,major-damage,wind,hurricane-michael_00000509_pre_disaster.png,hurricane-michael_00000509_post_disaster.png,360,108,393,141,1089
1fbe99a1-816b-4e8e-8e32-e145bfd727eb,major-damage,wind,hurricane-michael_00000419_pre_disaster.png,hurricane-michael_00000419_post_disaster.png,190,287,238,320,1584
17c6b736-ba0d-4eda-92bf-9151bf31113b,major-damage,flooding,hurricane-florence_00000433_pre_disaster.png,hurricane-florence_00000433_post_disaster.png,767,151,804,183,1184
dd948f6a-aa35-4090-97dc-ea8fd6390737,major-damage,wind,hurricane-michael_00000195_pre_disaster.png,hurricane-michael_00000195_post_disaster.png,428,728,480,780,2704
b70dc961-4dbc-4395-849d-5d4a75a4f9c4,major-damage,flooding,hurricane-harvey_00000347_pre_disaster.png,hurricane-harvey_00000347_post_disaster.png,206,672,243,723,1887
d4cb6879-9002-4fa8-8f75-bf522ae8a760,major-damage,flooding,hurricane-harvey_00000437_pre_disaster.png,hurricane-harvey_00000437_post_disaster.png,774,835,822,897,2976
5320c3b5-0942-4012-b35f-25e1f909d98e,major-damage,flooding,hurricane-harvey_00000356_pre_disaster.png,hurricane-harvey_00000356_post_disaster.png,346,0,384,67,2546
ea4d57a9-4134-492f-8eaa-6ea2d1d74653,major-damage,flooding,hurricane-harvey_00000104_pre_disaster.png,hurricane-harvey_00000104_post_disaster.png,907,54,949,93,1638
7586e9c2-e2a5-4cc8-ab6b-065ae65442d1,major-damage,wind,hurricane-michael_00000162_pre_disaster.png,hurricane-michael_00000162_post_disaster.png,0,1,137,58,7809
f9d1bad5-6aa0-45be-bec9-4e6fd2bdc470,major-damage,tsunami,palu-tsunami_00000115_pre_disaster.png,palu-tsunami_00000115_post_disaster.png,25,58,69,94,1584
f13203dc-eea6-452c-be0e-c8a7942ac41d,major-damage,flooding,hurricane-harvey_00000275_pre_disaster.png,hurricane-harvey_00000275_post_disaster.png,542,712,576,823,3774
17ef48c3-7c07-4907-a91c-918e326059b4,major-damage,flooding,hurricane-harvey_00000473_pre_disaster.png,hurricane-harvey_00000473_post_disaster.png,409,841,445,881,1440
b733113b-ff54-417b-9a30-7314fc6fe20b,major-damage,flooding,hurricane-harvey_00000101_pre_disaster.png,hurricane-harvey_00000101_post_disaster.png,72,978,112,1022,1760
28ab52fb-3168-4d42-8d5a-6f3690b8efcc,major-damage,flooding,hurricane-harvey_00000435_pre_disaster.png,hurricane-harvey_00000435_post_disaster.png,320,195,379,231,2124
6e932ee3-eb42-4a42-8e43-721e5e6bbcf5,major-damage,flooding,hurricane-harvey_00000137_pre_disaster.png,hurricane-harvey_00000137_post_disaster.png,891,822,943,873,2652
fd2c6840-7936-45e7-9dc2-cef9f5117975,major-damage,flooding,hurricane-harvey_00000145_pre_disaster.png,hurricane-harvey_00000145_post_disaster.png,942,987,989,1022,1645
d89a368b-a539-41cc-9a9e-ebb5e5ecd6db,major-damage,wind,hurricane-matthew_00000023_pre_disaster.png,hurricane-matthew_00000023_post_disaster.png,857,132,885,181,1372
c28b5079-adc3-4c53-bd41-7cf19156da28,major-damage,flooding,hurricane-harvey_00000089_pre_disaster.png,hurricane-harvey_00000089_post_disaster.png,832,603,875,643,1720
f84d02fc-56c6-4ca2-8986-18f982be9c84,major-damage,flooding,hurricane-harvey_00000506_pre_disaster.png,hurricane-harvey_00000506_post_disaster.png,839,958,873,991,1122
99cc570f-cdb6-4775-957c-8df334eb4b6d,major-damage,flooding,hurricane-harvey_00000047_pre_disaster.png,hurricane-harvey_00000047_post_disaster.png,239,526,276,569,1591
c2fcdaf3-ee27-4aff-973f-7b374786615c,major-damage,flooding,hurricane-harvey_00000429_pre_disaster.png,hurricane-harvey_00000429_post_disaster.png,690,26,756,75,3234
cac1d71a-7a1e-47a8-901d-2aa48db2287d,major-damage,flooding,hurricane-harvey_00000500_pre_disaster.png,hurricane-harvey_00000500_post_disaster.png,651,993,707,1022,1624
b4c49cda-09c5-4582-a08e-53b1493b2464,major-damage,flooding,hurricane-harvey_00000347_pre_disaster.png,hurricane-harvey_00000347_post_disaster.png,409,759,459,829,3500
4c36798e-84f8-4f2e-8f87-b0b92b045996,major-damage,tsunami,palu-tsunami_00000136_pre_disaster.png,palu-tsunami_00000136_post_disaster.png,21,460,62,508,1968
424bdc67-f74c-42c0-9257-a64ada5daed6,major-damage,flooding,hurricane-harvey_00000508_pre_disaster.png,hurricane-harvey_00000508_post_disaster.png,215,924,261,981,2622
4aeff1cb-1773-44d9-99e3-c81a8d74c8bf,major-damage,flooding,hurricane-florence_00000114_pre_disaster.png,hurricane-florence_00000114_post_disaster.png,378,370,409,405,1085
23bc0e0e-0785-4e16-8935-6333ce84676e,major-damage,flooding,hurricane-harvey_00000358_pre_disaster.png,hurricane-harvey_00000358_post_disaster.png,386,869,457,924,3905
490f72dd-5f47-4bc9-ad38-b2090e81a1e3,major-damage,flooding,hurricane-florence_00000459_pre_disaster.png,hurricane-florence_00000459_post_disaster.png,45,145,90,195,2250
5b5f205b-0258-41af-af09-50826904cfc0,major-damage,flooding,hurricane-harvey_00000427_pre_disaster.png,hurricane-harvey_00000427_post_disaster.png,66,99,145,184,6715
fc4c4fe1-f8ce-4f34-a0ad-8bc024547426,major-damage,flooding,hurricane-harvey_00000491_pre_disaster.png,hurricane-harvey_00000491_post_disaster.png,555,536,616,562,1586
00c71609-2c44-4218-a8a7-b8d0ad0240b1,major-damage,flooding,hurricane-harvey_00000491_pre_disaster.png,hurricane-harvey_00000491_post_disaster.png,744,94,773,154,1740
6a071ac1-21dd-4d2c-b1b8-e41eae9f0076,major-damage,flooding,hurricane-harvey_00000137_pre_disaster.png,hurricane-harvey_00000137_post_disaster.png,418,284,443,330,1150
fe6c3b01-c5f5-4f31-b0f3-2700484af26d,major-damage,flooding,hurricane-harvey_00000145_pre_disaster.png,hurricane-harvey_00000145_post_disaster.png,872,854,906,900,1564
57aa4df7-a72d-4947-9e2b-ca7059245960,major-damage,flooding,hurricane-harvey_00000145_pre_disaster.png,hurricane-harvey_00000145_post_disaster.png,699,945,739,979,1360
42388071-73cb-4d1b-8688-b8258e6167af,major-damage,flooding,hurricane-harvey_00000115_pre_disaster.png,hurricane-harvey_00000115_post_disaster.png,65,847,105,886,1560
203195eb-4dea-410d-a462-4b1b2786e6b5,major-damage,wind,hurricane-michael_00000257_pre_disaster.png,hurricane-michael_00000257_post_disaster.png,752,642,806,694,2808
fb9c4725-e67b-415b-b03d-8ed00b082f50,major-damage,flooding,hurricane-harvey_00000442_pre_disaster.png,hurricane-harvey_00000442_post_disaster.png,354,934,416,990,3472
132be60e-127f-4735-812b-20c5377893f8,major-damage,flooding,hurricane-harvey_00000474_pre_disaster.png,hurricane-harvey_00000474_post_disaster.png,53,584,113,655,4260
7c13d7e3-74b6-4507-9ee9-d3e5bdd93faa,major-damage,flooding,hurricane-harvey_00000029_pre_disaster.png,hurricane-harvey_00000029_post_disaster.png,451,602,579,716,14592
0b2a49df-dc4e-4389-a068-3166fc324c36,major-damage,flooding,hurricane-harvey_00000132_pre_disaster.png,hurricane-harvey_00000132_post_disaster.png,760,264,803,308,1892
ba950069-25aa-4b9a-a470-51ffc48b4d73,major-damage,flooding,hurricane-florence_00000414_pre_disaster.png,hurricane-florence_00000414_post_disaster.png,4,380,27,444,1472
4cf12f9f-a138-43ae-bb65-63439cc36725,major-damage,flooding,hurricane-harvey_00000243_pre_disaster.png,hurricane-harvey_00000243_post_disaster.png,6,652,37,712,1860
3cb0f2d1-53dd-4eec-91b2-4df278f7d7e9,major-damage,flooding,hurricane-harvey_00000392_pre_disaster.png,hurricane-harvey_00000392_post_disaster.png,542,285,616,371,6364
b0a291ef-041d-42ac-b984-69329def7930,major-damage,wind,hurricane-michael_00000231_pre_disaster.png,hurricane-michael_00000231_post_disaster.png,912,734,971,790,3304
90cac094-c1d8-45a6-ab05-d6cbf09ea6dd,major-damage,flooding,hurricane-harvey_00000473_pre_disaster.png,hurricane-harvey_00000473_post_disaster.png,858,323,902,371,2112
7df9f14a-bd8b-44b9-b753-1f1cc2ee4cff,major-damage,wind,hurricane-michael_00000406_pre_disaster.png,hurricane-michael_00000406_post_disaster.png,299,345,327,389,1232
da361866-7659-4c78-9e76-a8fbfa9cfc83,major-damage,flooding,hurricane-harvey_00000089_pre_disaster.png,hurricane-harvey_00000089_post_disaster.png,457,422,493,461,1404
e8961128-5698-4159-a3b0-3ea7d65cad9f,major-damage,flooding,hurricane-harvey_00000502_pre_disaster.png,hurricane-harvey_00000502_post_disaster.png,676,594,724,643,2352
5612db68-2cb4-457f-9967-6830e1813483,major-damage,flooding,hurricane-harvey_00000358_pre_disaster.png,hurricane-harvey_00000358_post_disaster.png,249,464,318,524,4140
cf90e668-5701-41c4-a616-3db5d8169934,major-damage,flooding,hurricane-harvey_00000473_pre_disaster.png,hurricane-harvey_00000473_post_disaster.png,573,377,609,415,1368
abffd478-cfe9-41f1-95c2-2bc2cd2c0e80,major-damage,flooding,hurricane-harvey_00000145_pre_disaster.png,hurricane-harvey_00000145_post_disaster.png,588,954,634,988,1564
0a5cb897-4212-4acd-b93b-77b02c1614ba,major-damage,flooding,hurricane-harvey_00000502_pre_disaster.png,hurricane-harvey_00000502_post_disaster.png,199,86,237,126,1520
cf16b753-12c2-4eff-8821-196a7d2cd848,major-damage,flooding,hurricane-harvey_00000429_pre_disaster.png,hurricane-harvey_00000429_post_disaster.png,932,762,992,804,2520
3fb5fb6b-2c7a-4f91-b471-2727b9a18955,major-damage,flooding,hurricane-harvey_00000099_pre_disaster.png,hurricane-harvey_00000099_post_disaster.png,667,398,708,438,1640
b6d8e270-a71b-4ad2-b5df-56c4d4dacadb,major-damage,wind,hurricane-matthew_00000368_pre_disaster.png,hurricane-matthew_00000368_post_disaster.png,35,556,79,592,1584
221b4c6e-0721-4bd0-a312-bc003d5ecf3f,major-damage,flooding,hurricane-harvey_00000358_pre_disaster.png,hurricane-harvey_00000358_post_disaster.png,496,898,537,954,2296
0ee55265-2e1f-49e8-90cb-1d7bc23aa660,major-damage,wind,hurricane-michael_00000240_pre_disaster.png,hurricane-michael_00000240_post_disaster.png,294,678,328,710,1088
e8a82c27-a0f3-4905-94fe-1af6ac9a5340,major-damage,wind,hurricane-michael_00000304_pre_disaster.png,hurricane-michael_00000304_post_disaster.png,784,22,854,65,3010
f1d2facd-ae78-439c-a37d-227e511305a7,major-damage,flooding,hurricane-harvey_00000408_pre_disaster.png,hurricane-harvey_00000408_post_disaster.png,1001,435,1022,529,1974
6c0c05b6-03c3-4580-939d-858b58ccaa84,major-damage,wind,hurricane-matthew_00000126_pre_disaster.png,hurricane-matthew_00000126_post_disaster.png,966,57,1005,97,1560
6396980f-7938-48bc-bbae-c29b97e1b116,major-damage,wind,hurricane-michael_00000515_pre_disaster.png,hurricane-michael_00000515_post_disaster.png,107,544,146,581,1443
